,SMILES1,SMILES2,result
22465,Cc1cc(C=O)c([O-])c(C=[NH+]CCN(CC[NH+]=Cc2cc(C)cc(C=O)c2[O-])CC[NH+]=Cc2cc(C)cc(C=O)c2[O-])c1,BrCBr,0
22466,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,Nc1ccc(C(=O)O)cc1,1
22467,CC1(C)CC(OC(=O)c2ccccc2)CC(C)(C)N1[O],Fc1c(F)c(F)c(I)c(I)c1F,1
22468,O=C1C=C(Cl)C(=O)C(Cl)=C1,CC(C)(C)OC(=O)C12CCCCC1(O)Oc1cc(Cl)c(O)c(Cl)c12,1
22469,O=C1Oc2c(ccc3ccccc23)C(=O)Oc2c(ccc3ccccc23)C(=O)Oc2c(ccc3ccccc23)C(=O)Oc2c1ccc1ccccc21,CC(C)=NNC(=O)c1cccnc1,0
22470,O=C(C=CC(=O)N(CCCCCCNC(=O)N1CCCCCC1=O)CCCCCCNC(=O)N1CCCCCC1=O)N(CCCCCCNC(=O)N1CCCCCC1=O)CCCCCCNC(=O)N1CCCCCC1=O,COc1ccc(C2(c3cccs3)C34c5c6c7c8c9c%10c(c%11c%12c3c3c5c5c%13c6c6c7c7c9c9c%14c%10c%10c%11c%11c%12c%12c3c3c5c5c%13c%13c6c6c7c9c7c9c%14c%10c%10c%11c%11c%12c3c3c5c5c%13c6c7c6c9c%10c%11c3c56)C824)cc1,0
22471,CC1(C)c2ccc(cc2)OCCCCCOc2ccc(cc2)C(C)(C)c2ccc(cc2)C(C)(C)c2ccc(cc2)OCCCCCOc2ccc(cc2)C(C)(C)c2ccc1cc2,Cc1c2c(C)c3c(C)c1CCCc1cc(cc(c1)CCC3)CCC2,0
22472,c1ccc(C2(NC3CCCCC3NC3(c4ccccc4)c4ccccc4Sc4ccccc43)c3ccccc3Sc3ccccc32)cc1,Clc1ccc(Cl)cc1,0
22473,C(=C/c1ccccn1)\c1ccccn1,O=C(O)/C=C/C(=O)O,1
22474,OC(c1ccc(-c2ccccc2)cc1)(c1ccc(-c2ccccc2)cc1)c1cccc2cc3cccc(C(O)(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)c3cc12,CN(C)CN(C)C,0
22475,C(#Cc1c2ccccc2cc2ccccc12)c1ccccc1,O=[N+]([O-])c1ccc(Oc2nc(Oc3ccc([N+](=O)[O-])cc3)nc(Oc3ccc([N+](=O)[O-])cc3)n2)cc1,0
22476,OC(c1ccccc1)(c1ccccc1)C1OC2(CCCC2)OC1C(O)(c1ccccc1)c1ccccc1,c1ccc([Se][Se]c2ccccn2)nc1,1
22477,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,c1ccc2nc3ccccc3nc2c1,1
22478,CC(C)(C)c1cc2sc3cc(C(C)(C)C)cc(sc4cc(C(C)(C)C)cc(sc5cc(C(C)(C)C)cc(sc6cc(C(C)(C)C)cc(sc7cc(C(C)(C)C)cc(sc(c1)c2O)c7O)c6O)c5O)c4O)c3O,Nc1ccc([N+](=O)[O-])cc1,0
22479,Oc1ccccc1,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c%12c%13c%14c%15c%16c%17c%14c%14c%18c%13c%11c1c1c5c%10c5c(c%14c%10c%17c%11c%13c%16c%14c%16c%15c%12c%12c%16c(c2c7c%126)c2c8c3c(c%13c%142)c2c9c4c5c%10c%112)c%181,1
22480,c1ccc(SSc2ccccn2)nc1,O=C(O)CNC(=O)C(=O)NCC(=O)O,0
22481,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccncc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccncc2)C=C1,CN1CCN(C)CC1,0
22482,NC(=O)C1=Cc2ccccc2Nc2ccccc21,NC(CO)(CO)CO,0
22483,CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,O=C(c1ccccc1)c1ccccn1,1
22484,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,CC(Cl)C(Cl)CO,0
22485,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1ccc(C(=O)O)cc1,1
22486,OB(O)c1ccc(O)cc1,c1ccc2nc3ccccc3nc2c1,1
22487,O=C1NC2C=CC3OC3C1C2,O=C1NC2CC1C=CC1OC21,1
22488,CC(=O)Nc1nnc(S(N)(=O)=O)s1,NC(=O)c1ccccc1O,1
22489,O=P(CCCCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,1
22490,N#Cc1ccc(C=Cc2ccc(C=Cc3ccc(C#N)cc3)cc2)cc1,CCC(N)=O,0
22491,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,Cn1c(=O)c2nc3c(=O)n(C)c(=O)n(C)c3nc2n(C)c1=O,0
22492,CCCCCCCCCCCCc1ccc2c(c1)sc1c3ccc(-c4ccccc4)cc3sc21,O=C(O)COc1ccc(Cl)c(Cl)c1,0
22493,c1cc(-c2ccncc2)ccn1,Cc1ccc(S(=O)(=O)C(I)I)cc1,1
22494,IC#Cc1ccc(C(=C(c2ccc(C#CI)cc2)c2ccc(C#CI)cc2)c2ccc(C#CI)cc2)cc1,C1CN2CCN1CC2,1
22495,O=C(O)c1cccc([N+](=O)[O-])c1,O=c1[nH]cc(F)c(=O)[nH]1,1
22496,O=C(O)C=CC(=O)O,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1
22497,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,O=C(O)c1ccccc1,0
22498,c1c(C2CCCCC2)cc2c3c1Cc1cc(C4CCCCC4)cc(c1OCCOCCO3)Cc1cc(C3CCCCC3)cc3c1OCCOCCOc1c(cc(C4CCCCC4)cc1C2)C3,COc1cc(C=CC(=O)O)cc(OC)c1OC,0
22499,CC(C)(C)c1cc(C(C)(C)C)cc(C(C#CC#CC#CC#CC#CC#CC(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c1,O=C1C(C(O)c2ccccc2)=CCC1C(O)c1ccccc1,0
22500,CC(C)(C)c1cc(-c2cccc(-c3cn(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)nn3)n2)cc(C(C)(C)C)c1,c1cc2nc(c1)-c1cccc(n1)CCCc1ccc(cc1)OCCCCOc1ccc(cc1)CCC2,1
22501,O=C(O)C(=O)O,C=CCN1CCC23c4c5ccc(O)c4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5,1
22502,COc1ccc(OC)c2nc3c4cc(C(C)(C)C)cc5c6nc7cc8c(cc7nc6c6cc(C(C)(C)C)cc(c3nc12)c6c54)C1c2ccccc2C8c2ccccc21,Fc1c(F)c(F)c(C=NN=Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F,0
22503,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,[O-][n+]1onc2c1c1no[n+]([O-])c1c1no[n+]([O-])c21,0
22504,Nc1nc(O)c2ncn(C3CC(O)C(CO)O3)c2n1,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1Br,1
22505,CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c5nc6c(-c7cccs7)c7nsnc7c(-c7cccs7)c6nc5c(c1)c2c34,CN(C(=O)c1ccc(F)cc1)c1ccccc1N(C)C(=O)c1ccc(F)cc1,0
22506,Brc1ccccc1,N#Cc1cc(C#N)c(C#N)cc1C#N,1
22507,Br[Si]1(Br)[Si](Br)(Br)[Si](Br)(Br)[Si](Br)(Br)[Si](Br)(Br)[Si]1(Br)Br,COc1cc(C=Cc2cc(C=Cc3cc(OC)c(OC)c(OC)c3)cc(C=Cc3cc(OC)c(OC)c(OC)c3)c2)cc(OC)c1OC,0
22508,CCOC(=O)C(=O)OCC,COC=C(C(=O)OC)c1ccccc1Oc1cc(Oc2ccccc2C#N)ncn1,1
22509,c1ccc2c(c1)-c1ccccc1-2,CC(O)C(C)(C)C,0
22510,CN(C)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,CN(C)C(=S)NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1
22511,Oc1cccc(O)c1O,Cc1c[nH]c(=O)[nH]c1=O,1
22512,C(C=C1SCCS1)=C1SCCS1,CC(C)C1=CC=CC2(C(C)C)C3C=C(c4ccccc4)C4=C(c5ccccc5)N=C1C42C(c1ccccc1)=C3c1ccccc1,0
22513,ClC12C3=C4C5(Cl)c6c1c1c7c8c6C6(Cl)c9c%10c%11c%12c%13c9C9(Cl)c%14c%15c%16c%17c%18c%14c%14c9c6c5c5c%14c6c9c(c%14c%19c%20c9c9c(c%186)C%17(Cl)c6c%17c%18c%21c%22c%23c%24c%25c(c%26c%27c%28c%29c%30c(c%31c%32c(c%30c%27%24)C%23(Cl)c%23c-%22c%22c(c%24c%23C%32(Cl)C(=C(C8%10Cl)C7%31Cl)C%24%11Cl)C%12(Cl)C(=C(C%17%16Cl)C%22%18Cl)C%13%15Cl)C1(Cl)C%29(Cl)C2=C(C3%14Cl)C%28(Cl)C%19%26Cl)C%20(Cl)C9(Cl)c6c%21%25)C45Cl,BrCCCCCCCCCCBr,0
22514,c1cc(-c2ccc3c(c2)Cc2cc(-c4ccncc4)ccc2-3)ccn1,c1ccc2c(c1)C1CC2c2cc3c(cc21)C1CC3c2cc3cc4c(cc3cc21)C1CC4c2cc3c(cc21)C1CC3c2ccccc21,0
22515,OC1(C#Cc2c3ccccc3c(C#CC3(O)c4ccccc4-c4ccccc43)c3ccccc23)c2ccccc2-c2ccccc21,Cc1cccnc1C,1
22516,COc1cc(C)c(-c2cc(-c3c(C)cc(OC)cc3C)c3ccc4c(-c5c(C)cc(OC)cc5C)cc(-c5c(C)cc(OC)cc5C)c5ccc2c3c54)c(C)c1,O=[N+]([O-])c1ccccc1,1
22517,OB(O)C=Cc1ccc(F)cc1,c1cc(-c2ccc3c(c2)C2(c4cc(-c5ccncc5)ccc4-3)c3cc(-c4ccncc4)ccc3-c3ccc(-c4ccncc4)cc32)ccn1,0
22518,CC(C)(C)c1cc(C(C)(C)C)cc(C(C#CC#CC#CC#CC#CC#CC#CC#CC(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)(c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)c1,ClC1CCCCC1,0
22519,BrC#CC(c1ccccc1)(c1ccccc1)c1ccccc1,CCOP(=O)(OCC)C(C)=C(C=Cc1ccc([N+](=O)[O-])cc1)C(F)(F)F,0
22520,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,Nc1ccc([N+](=O)[O-])cc1,1
22521,O=C(O)c1ccc(-c2ccc(-c3ccc(C(=O)O)cc3)c3[nH]c(-c4ccccc4)nc23)cc1,[2H]C(Cl)(Cl)Cl,0
22522,CC(=O)c1ccc(F)cc1,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
22523,COc1cc(OC)c2[se]c3c(OC)cc(OC)cc3c2c1,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,1
22524,CCCCCCCCCOc1ccc(-c2nnc(-c3ccncc3)s2)cc1,Fc1c(I)c(F)c(I)c(F)c1I,1
22525,NC(=O)c1ccccn1,Cc1cc(C)[nH+]c([N-]S(=O)(=O)c2ccc(N)cc2)n1,1
22526,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,CCN(CC)c1ccc(-c2cc3[nH]c(-c4ccc(C#N)cc4)nc3c3ccccc23)cc1,0
22527,OC1(c2cc3ccccc3cc2-c2cc3ccccc3cc2C2(O)c3cc(Cl)ccc3-c3ccc(Cl)cc32)c2cc(Cl)ccc2-c2ccc(Cl)cc21,C1=NC23N=CCC2(C1)CC=N3,0
22528,Nc1cc([N+](=O)[O-])ccc1O,c1ccc(P(C2CCCCC2)C2CCCCC2)cc1,0
22529,c1cc(N2CCN(c3ccncc3)CC2)ccn1,BrCBr,0
22530,FC(Cl)Cl,CC(C)c1cccc(O)c(=O)c1,0
22531,OCC(CO)NC1CC(CO)C(O)C(O)C1O,CCCCN(CCCC)C(=O)C=CC(=O)N(CCCC)CCCC,0
22532,CCCCCCCCCCOc1ccc(N=Nc2c(F)c(F)c(I)c(F)c2F)cc1,Fc1cc(F)c(F)c(F)c1F,0
22533,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1Br)(c1ccccc1)c1ccccc1Br,O=C(O)CNC(=O)C(=O)NCC(=O)O,0
22534,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=C(O)c1ccccc1O,1
22535,CC12CCC(CC1=O)C2(C)C,O=[N+]([O-])c1cccc(O)c1,0
22536,COc1cc(-c2ccc(C34CC5CC(C3)CC(c3ccc(-c6cc(OC)c(Oc7cncc(Cl)n7)c(OC)c6)cc3)(C5)C4)cc2)cc(OC)c1Oc1cncc(Cl)n1,c1ccc2ncccc2c1,0
22537,CC1CCC(C(C)C)C2(C1)CC(C)(C)N(c1c(C(C)C)cccc1C(C)C)C2N(c1ccccc1)c1ccccc1,O=C(O)C(O)=CC(=O)c1ccccc1,0
22538,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,Cc1nn(-c2ccccc2)c(O)c1C(=O)c1ccccc1,1
22539,CCCCOc1ccc2c3c(OCCCC)ccc2c1CNC(=O)c1c(OCCCC)ccc2c(c(OCCCC)ccc12)C(=O)NCc1c(OCCCC)ccc2c(c(OCCCC)ccc12)CNC(=O)c1c(OCCCC)ccc2c(c(OCCCC)ccc12)C(=O)NC3,CCC1COC(=O)O1,0
22540,C1=CC2C(c3ccco3)NCCC2(c2ccccc2)C=C1,CN1C(=CC2=[N+](C)c3ccc(C=Cc4ccccc4)cc3C2(C)C)C(C)(C)c2cc(C=Cc3ccccc3)ccc21,0
22541,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,O=C(O)CCCCCCC(=O)O,0
22542,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Cc1ccc(-c2cc(-c3ccc(C)cc3)cc(-c3ccc(C)cc3)c2)cc1,1
22543,C(C#Cc1ccccc1)#Cc1ccccc1,C=C(C)C1CC=C(C)C(=O)C1,0
22544,c1ccc(C2=C(c3ccccc3)c3nc2c(-c2ccccc2)c2ccc([nH]2)c(-c2ccccc2)c2nc(c(-c4ccccc4)c4ccc([nH]4)c3-c3ccccc3)C(c3ccccc3)=C2c2ccccc2)cc1,Cc1cnc(N)s1,0
22545,[O-][I+](O)(O)(O)(O)O,c1ccc(-c2ncn[nH]2)nc1,0
22546,c1cncc(-c2ccncc2)c1,O=C(O)/C=C/C(=O)O,1
22547,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,C1=CSC(=C2SC=CS2)S1,1
22548,CCOc1cc2c(OCC)cc1Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)Cc1cc(OCC)c(cc1OCC)C2,CC(=O)C=C(O)CCCCCCC(O)=CC(C)=O,1
22549,CC(CC(C)(C)O)=NNC(=O)c1ccncc1,O=C(O)CCC(=O)O,1
22550,O=C(O)c1ccccc1[N+](=O)[O-],CCN(CC)C(N)=O,1
22551,N#Cc1c(Cl)cc(C(=O)O)cc1Cl,c1ccc2ccccc2c1,1
22552,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,O=C(O)CCCCCCC(=O)O,1
22553,Fc1c(F)c(F)c(I(F)F)c(F)c1F,c1ccc(-c2ccccn2)nc1,1
22554,Cn1c2ccccc2c2cc3c(cc21)c1ccccc1n3C,Cc1cccc[n+]1O,0
22555,CCCCOc1cc2c(OCCCC)cc1Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)Cc1cc(OCCCC)c(cc1OCCCC)C2,CC1(C)CCCC(C)(C)N1N=O,0
22556,NC(=O)c1ccncc1,O=C(O)c1cc(F)ccc1F,1
22557,CCc1ncc[nH]1,O=C(O)C=CC(=O)O,1
22558,NC(=O)c1ccc(O)cc1,O=C(O)c1ccccc1,0
22559,c1cn(-c2ccc(-c3cncnc3)cc2)cn1,CCC12SC(c3ccccc3)=CC1=C1C(=C3C=C(c4ccccc4)SC32CC)C(F)(F)C(F)(F)C1(F)F,0
22560,O=C(O)c1ccc(O)cc1,CC(C)(C)N,1
22561,Cc1ccc(S(=O)(=O)O)cc1,N=C1SCCN1CC(Cl)c1ccccc1,1
22562,N#Cc1n[se]nc1C#N,c1cnc2c(c1)ccc1cccnc12,1
22563,c1ccc2c(c1)ccc1ccccc12,O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,0
22564,NC(CO)c1ccccc1,OP1(=S)OCCCc2ccccc21,1
22565,Cn1c(=O)c2nc[nH]c2n(C)c1=O,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0
22566,COc1ccc([N+](=O)[O-])cc1O,C(=CC=Cc1ccccc1)C=Cc1ccccc1,0
22567,c1cc2ccc3cccc4ccc(c1)c2c34,c1ccc2c(c1)c1ccccc1c1ccccc21,0
22568,C1=CSC(=C2SC=CS2)S1,O=C1C=CC(=O)C=C1,1
22569,O=C(NCc1ccc2ccc3cccc4ccc1c2c34)c1cccc(C(=O)NCc2ccc3ccc4cccc5ccc2c3c45)n1,O=Cc1cccc(O)c1,0
22570,C(C=Cc1cccnc1)=Cc1cccnc1,O=C(O)C(=O)O,1
22571,c1cc(-n2cnnc2)nc(-n2cnnc2)c1,Br[Si](Br)(Br)Br,0
22572,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,c1ccc2c(c1)[nH]c1ccccc12,1
22573,Cc1ccc(S(=O)(=O)c2cn(C(=O)C(C)(C)C)c3c(NS(=O)(=O)c4ccc(Cl)cc4)cccc23)cc1,O=C([O-])C1CCC[NH2+]C1,0
22574,OC(c1ccccc1)(c1ccccc1)C1OC2(CCCC3(C2)OC(C(O)(c2ccccc2)c2ccccc2)C(C(O)(c2ccccc2)c2ccccc2)O3)OC1C(O)(c1ccccc1)c1ccccc1,CC(O)C#N,1
22575,NC(=O)N1c2ccccc2CCc2ccccc21,c1ccc([Te][Te]c2ccccc2)cc1,0
22576,Cc1cc(C(c2ccc(C(c3ccc(O)c(C)c3)c3ccc(O)c(C)c3)cc2)c2ccc(O)c(C)c2)ccc1O,CC(C)[Si](C#Cc1c2c(c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4c(cc13)c1ccc3ccc5ccc6ccc4c4c6c5c3c14)C1c3ccccc3C2C23c4c5c6c7c8c9c(c%10c%11c2c2c4c4c%12c5c5c6c6c8c8c%13c9c9c%10c%10c%11c%11c2c2c4c4c%12c%12c5c5c6c8c6c8c%13c9c9c%10c%10c%11c2c2c4c4c%12c5c6c5c8c9c%10c2c45)C713)(C(C)C)C(C)C,0
22577,Cc1ccc(Br)cc1,N#CCCC#N,0
22578,CCO[C](C)O,CCCCn1c2ccccc2c2c(O)c(C#N)c3c4ccccc4[nH]c3c21,1
22579,Ic1cc(I)cc(I)c1,COC1[N+](O)=C(C)CC1(C)C,0
22580,IC(I)=C(I)I,Cc1ccccc1CC#N,0
22581,C1CSC2=C(S1)SC(=C1SC3=C(SCCS3)S1)S2,c12c3c4c5c1c1c6c7c2c2c8c3c3c9c4c4c%10c5c5c1c1c6c6c%11c7c2c2c7c8c3c3c8c9c4c4c9c%10c5c5c1c1c6c6c%11c2c2c7c3c3c8c4c4c9c5c1c1c6c2c3c41,1
22582,Cc1ccnc(-c2nccc3c2C2c4c(ccnc4-c4cc(C)ccn4)C3C3c4c(ccnc4-c4cc(C)ccn4)C2c2ccnc(-c4cc(C)ccn4)c23)c1,COc1ccc(C[n+]2ccccc2)cc1,0
22583,O=C(O)c1ccccc1O,Oc1cccnc1,1
22584,Cc1cccc(NC(=O)c2ccc3cc(C(=O)Nc4cccc(C)n4)ccc3c2)n1,O=C(O)CCCCCCCCC(=O)O,1
22585,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,c1cnc2c(c1)cc1c3c(cc4cccnc4c32)CC1,1
22586,c1cc(-c2ccc(-c3ccc(-c4ccncc4)s3)s2)ccn1,COC,0
22587,Oc1cccc(O)c1,CN(C)c1ccc(N=Nc2cccnc2)cc1,1
22588,O=C(O)c1cc(Cl)ccc1O,NC(=O)N1c2ccccc2C=Cc2ccccc21,1
22589,Oc1ccc(O)cc1,CC(C)=Nc1ccc(N=C(C)C)cc1,1
22590,Cc1cc(Cl)nc(N)n1,Cc1ccccc1C(=O)O,1
22591,O=C1c2ccc3c4c5ccc(c24)C(=O)N1CCCCCCCCN1C(=O)c2ccc4c6c(ccc(c26)C1=O)C(=O)N(CCCCCCCCN(C3=O)C5=O)C4=O,O=[N+]([O-])c1ccccc1,1
22592,c1cc2cc3ccc2cc1c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc3ccc2c1,COc1ccc(C=O)cc1O,0
22593,CCCC[Si](C)(C)C#Cc1c2nc(cc3[nH]c(c(C#C[Si](C)(C)CCCC)c4nc(cc5[nH]c1c1ccccc51)-c1ccccc1-4)c1ccccc31)-c1ccccc1-2,CCCC[Si](C)(C)C#Cc1c2nc(cc3[nH]c(c(C#C[Si](C)(C)CCCC)c4nc(cc5[nH]c1c1ccccc51)-c1ccccc1-4)c1ccccc31)-c1ccccc1-2,1
22594,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,O=C(O)CCCC(=O)O,1
22595,C1CNCCN1,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,0
22596,O=C(O)CC(O)C(=O)O,O=C(O)c1ccc([N+](=O)[O-])cc1,0
22597,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,Clc1cc(Cl)c(OCC#CI)cc1Cl,0
22598,CC1CCN(N=O)CC1,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
22599,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,O=C(O)C=CC(=O)O,1
22600,c1cc(-c2ccncc2)ccn1,COc1ccccc1C(N)=O,1
22601,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,O=C(O)c1ccc(O)cc1,1
22602,N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,Cc1cccc2c1sc1c(C)cccc12,1
22603,c1cc(-c2ccncc2)ccn1,O=C(O)c1cc(O)c(Br)c(O)c1,1
22604,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,NC(=O)CC([NH3+])C(=O)[O-],0
22605,O=C(O)C(=O)O,NC(=O)c1cccc(F)c1,1
22606,CC(C)(C)c1cc(OCC#CC#CCOc2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc(C(C)(C)C)c1,CN(C)C(=O)c1ccccc1,0
22607,O=C1C=C(c2ccc(Cl)cc2)C=N1,Brc1ccccc1,0
22608,c1cncc(-c2cccc3c(-c4ccncc4)cccc23)c1,CC(C)=CC=C(C)C,0
22609,ClP1(Cl)=NP(Cl)(Cl)=NP2(=N1)Nc1ccccc1CO2,O=C(O)c1cc(F)c(F)cc1F,0
22610,O=C(O)C(c1ccccc1)n1c(=O)c2cc3c(=O)n(C(C(=O)O)c4ccccc4)c(=O)c3cc2c1=O,CCCCN(CCCC)c1ccc2c3c(oc2c1)C(=O)c1ccccc1C3(O)c1ccccc1,0
22611,c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,C[C@H](N)C(=O)O,0
22612,O=[N+]([O-])c1ccc(C=NO)cc1,C1COCCOCCNCCOCCOCCN1,1
22613,CN1[Se][Se][Se]N(C)[Se][Se][Se]1,OC1(c2ccc(C3(O)c4ccccc4-c4ccccc43)cc2)c2ccccc2-c2ccccc21,0
22614,NC(=O)c1ccncc1,O=C(O)CO,1
22615,O=C(O)CCCCCCCCC(=O)O,c1cn(CCCCn2ccnc2)cn1,1
22616,ON=Cc1c(O)ccc2ccccc12,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1
22617,O=C(O)CSCc1ccccc1,Fc1c(F)c(Br)c(F)c(F)c1Br,0
22618,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,Cc1ncc2c(c1O)COC(C1OCC=CCO1)OC2,0
22619,COc1cc(C=Cc2ccncc2)c(OC)cc1C=Cc1ccncc1,O=C(O)c1c(F)c(F)c(Br)c(F)c1F,1
22620,CC12CCC(CC1=O)C2(C)C,O=[N+]([O-])c1ccccc1O,0
22621,Clc1ccc(Cl)cc1,NC(N)=Nc1nc2ccccc2[nH]1,0
22622,Cc1ccnc(-c2cc(C)ccn2)c1,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,1
22623,CC(C)(C)c1cc2sc3cc(C(C)(C)C)cc(sc4cc(C(C)(C)C)cc(sc5cc(C(C)(C)C)cc(sc6cc(C(C)(C)C)cc(sc7cc(C(C)(C)C)cc(sc(c1)c2O)c7O)c6O)c5O)c4O)c3O,O=C1C(=C2C(=O)c3ccccc3C2c2ccc(F)cc2)C(c2ccc(F)cc2)c2ccccc21,0
22624,c1c[nH]c(-c2ncc[nH]2)n1,O=C(O)c1ccc([N+](=O)[O-])cc1,1
22625,Ic1ccc(C(=C(c2ccc(I)cc2)c2ccc(I)cc2)c2ccc(I)cc2)cc1,CI,1
22626,CCc1cc(O)nc(N)n1,O=C(O)CCC(=O)O,1
22627,O=C(O)C(=O)O,O=C(O)c1ccc(F)cc1,0
22628,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,NC(=O)CC[C@H](N)C(=O)O,0
22629,Nc1ccc(C(=O)O)cc1,O=C1CC(=O)NC(=O)N1,1
22630,NC(=O)c1cccnc1,COc1ccc(C(N)=O)cc1,0
22631,N#Cc1cccnc1,N#Cc1cccc2ccccc12,0
22632,c1ccc2c(c1)NB(B1Nc3ccccc3N1)N2,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1,1
22633,Cc1cc(C)c(C(=O)O)c(C)c1CCCc1c(C)cc(C)c(C(=O)O)c1C,Cc1cc(C)nc(C)c1,1
22634,O=C(O)C=CC(=O)O,Cc1ncc2c(c1O)COC(C1OCC=CCO1)OC2,1
22635,c1scc2c1c1cscc1c1cscc21,O=C(O)C(O)C(=O)O,0
22636,O=C(O)CNC(=O)NCC(=O)O,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,0
